Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JPM,META,MSFT,NVDA,ORCL,QQQ,SPY,TSLA,XOM
2022-08-31,154.62689208984375,126.7699966430664,30.6839599609375,138.27394104003906,107.408447265625,306.517333984375,104.689697265625,161.79974365234375,254.6468963623047,15.070570945739746,71.08193969726562,293.11865234375,377.7022399902344,275.6099853515625,85.53208923339844
2022-09-01,155.35467529296875,127.81999969482422,30.75747299194336,136.06939697265625,108.91705322265625,307.2820739746094,105.40767669677734,164.2129364013672,253.60476684570312,13.915365219116211,72.18435668945312,293.2460632324219,378.8874206542969,277.1600036621094,83.9930648803711
2022-09-02,153.24014282226562,127.51000213623047,30.720714569091797,138.09027099609375,107.0412368774414,305.4208984375,104.67127990722656,159.20791625976562,249.3780059814453,13.625815391540527,71.59001159667969,289.1029968261719,374.8922424316406,270.2099914550781,85.53208923339844
2022-09-06,151.98126220703125,126.11000061035156,30.380708694458008,137.45162963867188,106.00901794433594,300.8232116699219,104.69888305664062,157.44021606445312,246.64138793945312,13.444097518920898,70.77519226074219,287.026611328125,373.477783203125,274.4200134277344,84.95941925048828
2022-09-07,153.38768005371094,129.47999572753906,30.849374771118164,135.69325256347656,108.62922668457031,304.5732116699219,106.68719482421875,159.2773895263672,251.35508728027344,13.696782112121582,71.40786743164062,292.82489013671875,380.187255859375,283.70001220703125,84.23465728759766
2022-09-08,151.91241455078125,129.82000732421875,31.841848373413086,136.42808532714844,107.56725311279297,309.0142822265625,109.17256927490234,160.93580627441406,251.77386474609375,13.972434043884277,71.56124114990234,294.343017578125,382.6722412109375,289.260009765625,84.92362976074219
2022-09-09,154.77439880371094,133.27000427246094,32.108341217041016,139.94485473632812,109.82023620605469,313.36328125,109.69725799560547,167.97662353515625,257.55877685546875,14.368937492370605,72.76913452148438,300.7779541015625,388.6171875,299.67999267578125,86.34634399414062
2022-09-12,160.7344512939453,136.4499969482422,32.411598205566406,142.15818786621094,110.0286636352539,315.6483154296875,110.99517059326172,167.78794860839844,259.6916809082031,14.486786842346191,73.89070129394531,304.35296630859375,392.7939147949219,304.4200134277344,87.33953857421875
2022-09-13,151.30264282226562,126.81999969482422,31.244522094726562,139.4549560546875,103.5376968383789,302.57391357421875,107.13823699951172,152.06776428222656,245.4142303466797,13.11451244354248,72.89373016357422,287.66326904296875,375.7142028808594,292.1300048828125,85.29945373535156
2022-09-14,152.7484130859375,128.5500030517578,31.12505531311035,142.83175659179688,104.21260070800781,301.53265380859375,106.88971710205078,150.41928100585938,245.63824462890625,13.111515998840332,69.13593292236328,289.9453125,377.14794921875,302.6099853515625,87.39323425292969
2022-09-15,149.85687255859375,126.27999877929688,31.713184356689453,140.5134735107422,102.13827514648438,305.5498962402344,108.50057983398438,148.51258850097656,238.9767303466797,12.912766456604004,67.33373260498047,285.11669921875,372.8660583496094,303.75,84.85205078125
2022-09-16,148.2144317626953,123.52999877929688,31.354801177978516,136.86550903320312,102.02909851074219,300.56524658203125,107.77339935302734,145.2751922607422,238.3534393310547,13.181427955627441,65.98206329345703,283.3732604980469,370.0215148925781,303.3500061035156,83.40249633789062
2022-09-19,151.93211364746094,124.66000366210938,31.878602981567383,137.2591552734375,102.29707336425781,302.8226623535156,108.7675552368164,146.9932098388672,238.13917541503906,13.365196228027344,66.21214294433594,285.5799865722656,372.8909606933594,309.07000732421875,83.39356994628906
