Date,AAPL,AMZN,BAC,COP,COST,CVX,EOG,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PFE,PG,SLB,TSLA,UNH,V,WFC,WMT,XOM
2017-11-06,40.623756408691406,56.03300094604492,22.76887321472168,41.09163284301758,147.0272216796875,81.30120849609375,78.70275115966797,51.70664596557617,202.3542022705078,110.50907897949219,80.19572448730469,34.90995788574219,178.76712036132812,77.12493896484375,5.178808212280273,44.4311408996582,84.19080352783203,22.88882827758789,68.61285400390625,52.59811782836914,20.185333251953125,184.57460021972656,105.4797134399414,44.74290466308594,25.824504852294922,57.16950225830078
2017-11-07,40.75430679321289,56.15850067138672,22.301193237304688,40.94614791870117,148.1229248046875,81.44012451171875,78.06256866455078,52.18816375732422,199.29595947265625,110.5169906616211,78.58037567138672,35.27080154418945,178.8465118408203,76.94232940673828,5.238097190856934,44.510494232177734,85.12317657470703,22.914752960205078,69.35441589355469,52.08845138549805,20.40333366394043,185.0792694091797,105.63994598388672,43.84294509887695,25.897289276123047,57.05344009399414
2017-11-08,41.08768081665039,56.64400100708008,21.981197357177734,40.97677230834961,150.5904541015625,81.04418182373047,76.76754760742188,52.48074722290039,200.49267578125,111.74259185791016,77.69707489013672,35.45506286621094,178.161865234375,77.20710754394531,5.167196273803711,44.554561614990234,86.3021011352539,22.901790618896484,69.83280944824219,52.58243942260742,20.292667388916016,183.39993286132812,105.99806213378906,43.213768005371094,26.278688430786133,56.978363037109375
2017-11-09,41.003753662109375,56.45650100708008,21.735048294067383,40.98445129394531,150.64390563964844,81.44012451171875,77.09868621826172,51.95657730102539,200.1103973388672,110.9756088256836,77.6891098022461,35.49346160888672,177.90390014648438,76.7779769897461,5.072330951690674,43.40852355957031,85.90142059326172,23.019502639770508,69.9922866821289,52.44914245605469,20.19933319091797,184.08731079101562,105.68705749511719,43.006710052490234,26.29033660888672,57.31965637207031
2017-11-10,40.86804962158203,56.26750183105469,21.75145721435547,40.57099533081055,152.64820861816406,81.3984375,76.95152282714844,51.779544830322266,199.57852172851562,110.35094451904297,77.59364318847656,35.73146057128906,177.0704803466797,76.57711029052734,5.339632511138916,43.47904968261719,86.88005065917969,23.00642204284668,70.29528045654297,51.54741287231445,20.19933319091797,183.66099548339844,105.44203186035156,42.855384826660156,26.470849990844727,57.14052963256836
2017-11-13,40.70426940917969,56.458499908447266,21.66120147705078,40.249427795410156,152.73727416992188,81.43318176269531,76.86319732666016,51.63325500488281,199.67822265625,110.50907897949219,77.87214660644531,35.86964797973633,177.37803649902344,76.63188171386719,5.252921104431152,43.54956817626953,87.8740463256836,23.084901809692383,70.96505737304688,50.99853515625,21.02666664123535,185.04449462890625,104.98965454101562,42.7837028503418,26.491226196289062,57.10609817504883
2017-11-14,40.08891296386719,56.84199905395508,21.529922485351562,39.223480224609375,152.71945190429688,81.21784973144531,75.39894104003906,51.65507125854492,197.16014099121094,110.29560089111328,77.40266418457031,36.414756774902344,176.68350219726562,76.74146270751953,5.29121208190918,43.37326431274414,89.19940185546875,23.13721466064453,70.86140441894531,49.2264404296875,20.579999923706055,184.2178955078125,105.53629302978516,43.03855895996094,26.520339965820312,56.65827560424805
2017-11-15,39.560150146484375,56.33449935913086,21.981197357177734,38.65690612792969,150.54591369628906,80.89134979248047,74.58219146728516,51.39570999145508,197.46763610839844,109.98721313476562,78.13475799560547,35.93876266479492,176.56442260742188,76.14501953125,5.1874542236328125,43.03826904296875,88.69083404541016,23.124134063720703,70.35110473632812,48.26197814941406,20.753332138061523,182.60804748535156,103.90581512451172,42.8076057434082,26.15349769592285,55.948673248291016
2017-11-16,40.03276062011719,56.864498138427734,21.956586837768555,38.4501953125,152.7616424560547,80.3304443359375,74.6336898803711,51.993770599365234,198.93028259277344,109.80535125732422,78.35753631591797,35.73912811279297,178.19161987304688,76.34687042236328,5.22772216796875,43.37326431274414,88.79100799560547,23.254924774169922,71.16441345214844,48.073795318603516,20.833332061767578,183.71319580078125,104.81689453125,43.48454284667969,29.00379753112793,55.50086212158203
2017-11-17,39.810489654541016,56.49399948120117,21.841716766357422,38.381282806396484,152.7616424560547,80.42859649658203,74.78821563720703,51.36992645263672,197.8083953857422,109.11743927001953,78.09496307373047,35.094215393066406,177.6062469482422,75.61276245117188,5.221545219421387,43.14405059814453,88.36719512939453,23.13067626953125,70.51055908203125,48.58346939086914,21.003332138061523,182.6428985595703,103.68394470214844,43.126155853271484,28.37784194946289,55.28040313720703
2017-11-20,39.77071762084961,56.31549835205078,21.940166473388672,38.3430061340332,153.9231719970703,80.43563079833984,74.64105224609375,51.30893325805664,197.89979553222656,109.06206512451172,78.78726196289062,34.90228271484375,177.3482666015625,75.73206329345703,5.2887420654296875,43.214569091796875,88.54443359375,23.117595672607422,70.38296508789062,48.395286560058594,20.582666397094727,182.94749450683594,103.80669403076172,43.0465202331543,28.380754470825195,55.49396896362305
2017-11-21,40.510074615478516,56.9744987487793,21.931968688964844,38.289398193359375,154.94166564941406,80.75112915039062,74.80293273925781,52.08452606201172,197.8083953857422,109.3862533569336,78.72359466552734,35.14796829223633,180.44395446777344,76.82402801513672,5.3374104499816895,42.87076187133789,89.42286682128906,23.24184799194336,70.74180603027344,48.52073287963867,21.187332153320312,184.99227905273438,105.22286987304688,43.420841217041016,28.10125160217285,55.71444320678711
2017-11-22,40.93589782714844,57.80799865722656,21.87453269958496,38.4501953125,154.101806640625,81.27000427246094,74.75141906738281,52.16485595703125,196.48696899414062,108.55604553222656,78.49282836914062,35.19403839111328,179.461669921875,76.26428985595703,5.313430309295654,42.826683044433594,88.67543029785156,23.169912338256836,70.43083190917969,48.724609375,20.84000015258789,183.79148864746094,104.62808227539062,43.05447769165039,28.069223403930664,55.87289810180664
2017-11-24,40.938232421875,59.29999923706055,21.817100524902344,38.64159393310547,153.33349609375,81.69068145751953,74.80293273925781,52.39297866821289,196.08804321289062,109.12532806396484,78.23818969726562,35.224735260009766,181.3568115234375,76.40193176269531,5.363614082336426,43.20576095581055,89.30728912353516,23.209148406982422,70.5265121459961,48.55995178222656,21.036666870117188,184.9139862060547,105.71382904052734,43.0783805847168,28.13037109375,56.09336471557617
2017-11-27,40.73234558105469,59.791500091552734,21.817100524902344,37.63862228393555,154.2179718017578,81.04560089111328,73.44902038574219,53.1611213684082,195.3900146484375,109.8652114868164,77.92784118652344,35.2401008605957,181.60484313964844,76.9616928100586,5.293900012969971,43.091163635253906,89.26874542236328,23.209148406982422,70.93315887451172,48.11300277709961,21.12066650390625,184.8182830810547,106.10091400146484,42.96687698364258,28.13037109375,55.8797721862793
2017-11-28,40.49370193481445,59.68000030517578,22.678617477416992,38.381282806396484,155.1471710205078,81.64860534667969,73.46375274658203,52.728694915771484,198.96356201171875,111.39264678955078,80.65726470947266,35.18635559082031,180.99960327148438,77.88848114013672,5.209105014801025,43.20576095581055,89.97766876220703,23.444578170776367,71.28400421142578,48.84221649169922,21.170000076293945,188.07257080078125,107.02615356445312,44.25708770751953,28.174036026000977,56.26557922363281
2017-11-29,39.65373611450195,58.063499450683594,23.203746795654297,38.84065628051758,158.61376953125,82.16043853759766,73.94937896728516,51.44382095336914,201.21446228027344,111.2256088256836,82.54319763183594,34.9329833984375,173.76637268066406,76.47533416748047,4.855831146240234,42.7737922668457,90.03157043457031,23.68000602722168,71.26805877685547,48.73245620727539,20.502666473388672,193.9373321533203,103.72173309326172,45.141109466552734,28.404041290283203,56.6789665222168
2017-11-30,40.20824432373047,58.837501525878906,23.211977005004883,38.95550537109375,164.77845764160156,83.42951965332031,75.28856658935547,51.383811950683594,206.44985961914062,110.84375,83.17184448242188,35.42837905883789,175.80039978027344,77.23699951171875,4.961888790130615,43.24983215332031,90.40792846679688,23.71269989013672,71.75447082519531,49.28132629394531,20.59000015258789,199.2107696533203,106.2991714477539,44.97385787963867,28.307968139648438,57.38167190551758
2017-12-01,40.02106857299805,58.11750030517578,23.15430450439453,39.613956451416016,165.40394592285156,83.79412078857422,75.72268676757812,50.83336639404297,207.54197692871094,111.36084747314453,83.38672637939453,35.583194732666016,173.73660278320312,77.31957244873047,4.886981010437012,43.734703063964844,90.60964965820312,23.771556854248047,72.0494613647461,50.75545883178711,20.435333251953125,197.9971466064453,104.5431137084961,44.75883102416992,28.342910766601562,57.49878692626953
2017-12-04,39.728607177734375,56.6974983215332,23.94533920288086,39.26941680908203,169.36187744140625,84.72663879394531,74.35408020019531,50.17877197265625,208.95919799804688,110.58914947509766,85.10552978515625,35.784454345703125,170.13485717773438,74.40150451660156,4.61454963684082,42.668006896972656,91.13725280761719,23.5819091796875,72.88671112060547,50.65352249145508,20.34666633605957,193.3174591064453,101.42749786376953,45.706573486328125,28.243915557861328,57.574588775634766
2017-12-05,39.69118118286133,57.07849884033203,23.838220596313477,39.223480224609375,167.80731201171875,84.41112518310547,74.24371337890625,50.56210708618164,207.0251922607422,111.11421966552734,84.12676239013672,35.80766296386719,171.48426818847656,74.86946868896484,4.641247749328613,42.30656051635742,91.23812866210938,23.300708770751953,72.87872314453125,50.1398811340332,20.246667861938477,192.15626525878906,102.51324462890625,46.630401611328125,28.482646942138672,57.10609817504883
2017-12-06,39.54376220703125,57.61750030517578,23.59926414489746,38.57268142700195,167.27120971679688,83.86424255371094,72.74264526367188,51.21272659301758,205.04104614257812,112.22003173828125,83.49810028076172,35.95473098754883,174.6891326904297,75.96149444580078,4.6788249015808105,42.68563461303711,92.25457000732422,23.254924774169922,72.75912475585938,49.04935836791992,20.884000778198242,192.0253143310547,103.60840606689453,46.64633560180664,28.322519302368164,56.68583297729492
2017-12-07,39.61630630493164,57.989498138427734,23.71462059020996,38.6951904296875,166.3599395751953,83.87826538085938,73.37547302246094,51.80037307739258,207.21688842773438,111.38471984863281,83.25142669677734,35.436134338378906,178.73736572265625,75.69536590576172,4.746314525604248,42.7737922668457,90.57086181640625,23.215686798095703,71.84217834472656,49.04935836791992,20.749332427978516,192.20863342285156,105.17567443847656,47.27550506591797,28.32544708251953,56.87186050415039
2017-12-08,39.627994537353516,58.099998474121094,23.937097549438477,39.483787536621094,168.03067016601562,84.08159637451172,73.8684310913086,52.038902282714844,208.7091064453125,111.84607696533203,84.29386138916016,35.07232666015625,177.6062469482422,77.22779846191406,4.733953952789307,43.72588348388672,90.44670867919922,23.372644424438477,72.05744934082031,50.210994720458984,21.0086669921875,195.49142456054688,106.30862426757812,47.23569107055664,28.25813865661621,56.9476318359375
2017-12-11,40.40010452270508,58.44599914550781,23.84645652770996,39.5756721496582,168.73651123046875,84.43215942382812,74.4717788696289,52.16734313964844,208.52569580078125,112.2836685180664,84.04718780517578,35.08781051635742,177.64590454101562,78.20967102050781,4.812321662902832,44.49285125732422,91.08296966552734,23.68000602722168,71.9458236694336,51.01702880859375,21.92733383178711,194.4961395263672,106.09149932861328,46.88526916503906,28.369348526000977,57.20255661010742
2017-12-12,40.173152923583984,58.25400161743164,24.159578323364258,39.78239440917969,168.2361297607422,83.9133071899414,73.78749084472656,52.00865173339844,214.8199462890625,113.44515228271484,85.02595520019531,35.05683517456055,175.58213806152344,78.53083801269531,4.717885494232178,44.422332763671875,91.0907211303711,23.921974182128906,71.64282989501953,50.71675491333008,22.735332489013672,194.25164794921875,107.12055969238281,48.04804229736328,28.302034378051758,57.01652145385742
2017-12-13,40.3065185546875,58.20650100708008,23.76405906677246,39.56801986694336,168.2183380126953,84.088623046875,73.53734588623047,52.13857650756836,213.0525665283203,113.67585754394531,83.95965576171875,35.529014587402344,176.91171264648438,78.31977081298828,4.602680206298828,44.12260055541992,91.40106201171875,23.96120834350586,72.464111328125,50.021339416503906,22.601999282836914,195.87559509277344,106.97897338867188,47.30738067626953,28.612276077270508,57.264556884765625
2017-12-14,40.294822692871094,58.7130012512207,23.673419952392578,40.050357818603516,166.6547393798828,83.80814361572266,73.31658935546875,52.440086364746094,212.98585510253906,112.68940734863281,83.28325653076172,35.62962341308594,177.00100708007812,77.71416473388672,4.6098504066467285,44.24602127075195,91.5717544555664,23.84349250793457,72.55977630615234,49.286434173583984,22.525999069213867,193.16903686523438,106.6107406616211,47.16402053833008,28.427892684936523,57.11298370361328
2017-12-15,40.70426940917969,58.957000732421875,23.92885971069336,39.94316864013672,172.19412231445312,83.9483642578125,72.51455688476562,53.16062927246094,214.39479064941406,113.33380126953125,84.46097564697266,35.75347900390625,178.7770538330078,79.69621276855469,4.735684871673584,42.5798454284668,92.5028305053711,24.32743263244629,73.26941680908203,49.06517028808594,22.89666748046875,193.66668701171875,107.46046447753906,47.68168258666992,28.422033309936523,57.20255661010742
2017-12-18,41.277503967285156,59.52899932861328,24.291418075561523,40.073333740234375,171.81886291503906,83.92733001708984,73.51525115966797,53.80976104736328,216.7706756591797,112.80874633789062,85.11347198486328,35.55223083496094,179.41207885742188,79.26494598388672,4.892420291900635,42.059722900390625,91.59504699707031,24.281648635864258,73.26145935058594,50.258399963378906,22.591333389282227,194.40878295898438,107.20552062988281,48.51792526245117,28.65324592590332,57.14052963256836
2017-12-19,40.83763122558594,59.36899948120117,24.26669692993164,40.333641052246094,168.26296997070312,84.02549743652344,74.6336898803711,53.54643630981445,213.81951904296875,112.79283142089844,84.75538635253906,35.70705032348633,178.1122589111328,78.76024627685547,4.848167896270752,42.15669250488281,92.029541015625,24.157400131225586,73.10199737548828,50.88269805908203,22.073333740234375,193.85877990722656,105.87432861328125,48.071937561035156,28.916662216186523,56.796077728271484
